img	modality	set	source	img_path	higher_modality	caption	split_set	target
1471-2091-10-23-5-2.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2091-10-23-5-2.jpg	MOLECULAR	Preferential cleavage sites for cysteine cathepsins within the thyroglobulin sequence at distinct redox- and pH-conditions . Characteristic Tg-fragments obtained by  in vitro  degradation at extracellular or intra-endo-lysosomal conditions were N-terminally sequenced. Newly generated N-termini are highlighted (A); box colors represent the respective condition at which fragments were obtained (c.f. Figure 1). Hormogenic sites, i.e. pre-formed thyroid hormones tri-iodothyronine (T 3 ) and thyroxine (T 4 ), are tagged in blue and green; the signal peptide is highlighted in grey. (B-D) Schematic drawings sketch the Tg molecule that comprises Tg Type I domains (green), Type II (blue), Type III A (light grey), Type III B repeats (dark grey), Thyropins (red), and CXXC-motifs (see [ 6 ] for details). Arrowheads indicate relative positions of identified cleavage sites utilized in extracellular- (B) or endosomal-like Tg processing (C). Cleavage sites of cathepsins B, D, and L were determined by N-terminal sequencing of Tg fragments derived from incubation of rabbit Tg with lysosomal extracts or cathepsins isolated from human thyrocytes (D; according to [ 36 , 37 ]). This scheme (D) is shown for comparison, only, and shaded to indicate that it is adopted (see [ 6 ]) from the results of studies performed by Dunn and co-workers [ 36 , 37 ]. Corresponding cysteine cathepsins or combinations thereof are given below the arrowheads; the respective neo-N-termini are specified above the representative schematic drawing. Arrows in B and D indicate similar cleavage sites under extracellular conditions and within lysosomes, respectively.,	VAL	GGEN
1471-2091-5-12-4-1.jpg	D3DR	TRAIN	clef16	2016/train/D3DR/1471-2091-5-12-4-1.jpg	MOLECULAR	Computational models of wild type S1P 4  and its E3.29(122)Q mutant with S1P and LPA species.  Computational models of the complexes between the wild type S1P 4  or its E 3.29(122) Q mutant with S1P or various LPA species generated by Autodock 3.0 and minimised using the MMFF94 forcefield in the MOE program. Complexes in each panel are shown from the same viewpoint with the extracellular end of the receptors oriented to the top of the figure. Standard element color codes are used with grey, white red, blue and magenta representing carbon, hydrogen, oxygen, nitrogen and phosphorous. Ribbons are shaded from red at the amino-terminus to blue at the carboxy-terminus. (A) Model of the complex between S1P (spacefilling) and the wild type S1P 4  receptor. Residues in the receptor involved in ion pairs with S1P are shown as stick models and labelled. (B) Superimposition of the wild type S1P 4  complex with S1P (orange) and the E 3.29(122) Q S1P 4  mutant complex with 14:0 LPA (green). For clarity, the only position at which the modelled amino acid position is shown for both receptor models is 3.29(122). Other residues had very similar optimised positions in the two model structures. (C) Superimposition of wild type S1P 4  complexes with 18:1 LPA (cyan), 16:0 LPA (yellow) and 14:0 LPA (green) on E 3.29(122) Q mutant complexes with 18:1 LPA (blue-green), 16:0 LPA (gold) and S1P (orange). For clarity, the only position at which modelled amino acid position is shown for both the wild type and mutant receptor models is 3.29(122). Other residues had very similar optimised positions in all model structures. (D) Space-filling models which represent the minimised extended conformation of each structure were constructed using SYBYL 6.9 software (Tripos Inc., St. Louis, MO., U.S.A.). The distance between phosphorus and terminal carbon atoms was predicted for each structure listed from top to bottom: 18:1 LPA, 27.0   ; 16:0 LPA, 26.7   ; 14:0 LPA, 24.2   ; S1P, 24.0   .,	TRAIN	D3DR
1471-2091-5-12-4-2.jpg	D3DR	TRAIN	clef16	2016/train/D3DR/1471-2091-5-12-4-2.jpg	MOLECULAR	Computational models of wild type S1P 4  and its E3.29(122)Q mutant with S1P and LPA species.  Computational models of the complexes between the wild type S1P 4  or its E 3.29(122) Q mutant with S1P or various LPA species generated by Autodock 3.0 and minimised using the MMFF94 forcefield in the MOE program. Complexes in each panel are shown from the same viewpoint with the extracellular end of the receptors oriented to the top of the figure. Standard element color codes are used with grey, white red, blue and magenta representing carbon, hydrogen, oxygen, nitrogen and phosphorous. Ribbons are shaded from red at the amino-terminus to blue at the carboxy-terminus. (A) Model of the complex between S1P (spacefilling) and the wild type S1P 4  receptor. Residues in the receptor involved in ion pairs with S1P are shown as stick models and labelled. (B) Superimposition of the wild type S1P 4  complex with S1P (orange) and the E 3.29(122) Q S1P 4  mutant complex with 14:0 LPA (green). For clarity, the only position at which the modelled amino acid position is shown for both receptor models is 3.29(122). Other residues had very similar optimised positions in the two model structures. (C) Superimposition of wild type S1P 4  complexes with 18:1 LPA (cyan), 16:0 LPA (yellow) and 14:0 LPA (green) on E 3.29(122) Q mutant complexes with 18:1 LPA (blue-green), 16:0 LPA (gold) and S1P (orange). For clarity, the only position at which modelled amino acid position is shown for both the wild type and mutant receptor models is 3.29(122). Other residues had very similar optimised positions in all model structures. (D) Space-filling models which represent the minimised extended conformation of each structure were constructed using SYBYL 6.9 software (Tripos Inc., St. Louis, MO., U.S.A.). The distance between phosphorus and terminal carbon atoms was predicted for each structure listed from top to bottom: 18:1 LPA, 27.0   ; 16:0 LPA, 26.7   ; 14:0 LPA, 24.2   ; S1P, 24.0   .,	TRAIN	D3DR
1471-2091-5-12-4-3.jpg	D3DR	TRAIN	clef16	2016/train/D3DR/1471-2091-5-12-4-3.jpg	MOLECULAR	Computational models of wild type S1P 4  and its E3.29(122)Q mutant with S1P and LPA species.  Computational models of the complexes between the wild type S1P 4  or its E 3.29(122) Q mutant with S1P or various LPA species generated by Autodock 3.0 and minimised using the MMFF94 forcefield in the MOE program. Complexes in each panel are shown from the same viewpoint with the extracellular end of the receptors oriented to the top of the figure. Standard element color codes are used with grey, white red, blue and magenta representing carbon, hydrogen, oxygen, nitrogen and phosphorous. Ribbons are shaded from red at the amino-terminus to blue at the carboxy-terminus. (A) Model of the complex between S1P (spacefilling) and the wild type S1P 4  receptor. Residues in the receptor involved in ion pairs with S1P are shown as stick models and labelled. (B) Superimposition of the wild type S1P 4  complex with S1P (orange) and the E 3.29(122) Q S1P 4  mutant complex with 14:0 LPA (green). For clarity, the only position at which the modelled amino acid position is shown for both receptor models is 3.29(122). Other residues had very similar optimised positions in the two model structures. (C) Superimposition of wild type S1P 4  complexes with 18:1 LPA (cyan), 16:0 LPA (yellow) and 14:0 LPA (green) on E 3.29(122) Q mutant complexes with 18:1 LPA (blue-green), 16:0 LPA (gold) and S1P (orange). For clarity, the only position at which modelled amino acid position is shown for both the wild type and mutant receptor models is 3.29(122). Other residues had very similar optimised positions in all model structures. (D) Space-filling models which represent the minimised extended conformation of each structure were constructed using SYBYL 6.9 software (Tripos Inc., St. Louis, MO., U.S.A.). The distance between phosphorus and terminal carbon atoms was predicted for each structure listed from top to bottom: 18:1 LPA, 27.0   ; 16:0 LPA, 26.7   ; 14:0 LPA, 24.2   ; S1P, 24.0   .,	TRAIN	D3DR
1471-2091-5-12-4-4.jpg	D3DR	TRAIN	clef16	2016/train/D3DR/1471-2091-5-12-4-4.jpg	MOLECULAR	Computational models of wild type S1P 4  and its E3.29(122)Q mutant with S1P and LPA species.  Computational models of the complexes between the wild type S1P 4  or its E 3.29(122) Q mutant with S1P or various LPA species generated by Autodock 3.0 and minimised using the MMFF94 forcefield in the MOE program. Complexes in each panel are shown from the same viewpoint with the extracellular end of the receptors oriented to the top of the figure. Standard element color codes are used with grey, white red, blue and magenta representing carbon, hydrogen, oxygen, nitrogen and phosphorous. Ribbons are shaded from red at the amino-terminus to blue at the carboxy-terminus. (A) Model of the complex between S1P (spacefilling) and the wild type S1P 4  receptor. Residues in the receptor involved in ion pairs with S1P are shown as stick models and labelled. (B) Superimposition of the wild type S1P 4  complex with S1P (orange) and the E 3.29(122) Q S1P 4  mutant complex with 14:0 LPA (green). For clarity, the only position at which the modelled amino acid position is shown for both receptor models is 3.29(122). Other residues had very similar optimised positions in the two model structures. (C) Superimposition of wild type S1P 4  complexes with 18:1 LPA (cyan), 16:0 LPA (yellow) and 14:0 LPA (green) on E 3.29(122) Q mutant complexes with 18:1 LPA (blue-green), 16:0 LPA (gold) and S1P (orange). For clarity, the only position at which modelled amino acid position is shown for both the wild type and mutant receptor models is 3.29(122). Other residues had very similar optimised positions in all model structures. (D) Space-filling models which represent the minimised extended conformation of each structure were constructed using SYBYL 6.9 software (Tripos Inc., St. Louis, MO., U.S.A.). The distance between phosphorus and terminal carbon atoms was predicted for each structure listed from top to bottom: 18:1 LPA, 27.0   ; 16:0 LPA, 26.7   ; 14:0 LPA, 24.2   ; S1P, 24.0   .,	TRAIN	D3DR
1471-2105-10-113-6-1.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-113-6-1.jpg	MOLECULAR	"Sequence logos for some representative amino acid patterns . Specifically the following patterns are shown: (a) ""FE.P...F"","" (b) """" [DLN]. [DLN] ... [KMR]. [ITV]  [CS]"""""","" (c) """"V...EP...H"""""","" (d) """"GPY.G"""""","" (e) """"SP.NP.G"""" and (f) """" [CS] ... [FHWY]. [FHWY] .N""""."","	TRAIN	GGEN
1471-2105-10-113-6-2.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-113-6-2.jpg	MOLECULAR	"Sequence logos for some representative amino acid patterns . Specifically the following patterns are shown: (a) ""FE.P...F"","" (b) """" [DLN]. [DLN] ... [KMR]. [ITV]  [CS]"""""","" (c) """"V...EP...H"""""","" (d) """"GPY.G"""""","" (e) """"SP.NP.G"""" and (f) """" [CS] ... [FHWY]. [FHWY] .N""""."","	TRAIN	GGEN
1471-2105-10-113-6-3.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-113-6-3.jpg	MOLECULAR	"Sequence logos for some representative amino acid patterns . Specifically the following patterns are shown: (a) ""FE.P...F"","" (b) """" [DLN]. [DLN] ... [KMR]. [ITV]  [CS]"""""","" (c) """"V...EP...H"""""","" (d) """"GPY.G"""""","" (e) """"SP.NP.G"""" and (f) """" [CS] ... [FHWY]. [FHWY] .N""""."","	TRAIN	GGEN
1471-2105-10-113-6-4.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-113-6-4.jpg	MOLECULAR	"Sequence logos for some representative amino acid patterns . Specifically the following patterns are shown: (a) ""FE.P...F"","" (b) """" [DLN]. [DLN] ... [KMR]. [ITV]  [CS]"""""","" (c) """"V...EP...H"""""","" (d) """"GPY.G"""""","" (e) """"SP.NP.G"""" and (f) """" [CS] ... [FHWY]. [FHWY] .N""""."","	TRAIN	GGEN
1471-2105-10-113-6-5.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-113-6-5.jpg	MOLECULAR	"Sequence logos for some representative amino acid patterns . Specifically the following patterns are shown: (a) ""FE.P...F"","" (b) """" [DLN]. [DLN] ... [KMR]. [ITV]  [CS]"""""","" (c) """"V...EP...H"""""","" (d) """"GPY.G"""""","" (e) """"SP.NP.G"""" and (f) """" [CS] ... [FHWY]. [FHWY] .N""""."","	TRAIN	GGEN
1471-2105-10-113-6-6.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-113-6-6.jpg	MOLECULAR	"Sequence logos for some representative amino acid patterns . Specifically the following patterns are shown: (a) ""FE.P...F"","" (b) """" [DLN]. [DLN] ... [KMR]. [ITV]  [CS]"""""","" (c) """"V...EP...H"""""","" (d) """"GPY.G"""""","" (e) """"SP.NP.G"""" and (f) """" [CS] ... [FHWY]. [FHWY] .N""""."","	TRAIN	GGEN
1471-2105-10-113-7-1.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-113-7-1.jpg	MOLECULAR	Sequence logos for the most representative property patterns . A sequence logo is provided for the highest scoring pattern of every property (Table 3). Different colors are used to discriminate between the amino acids that share or do not share the respective property. Specifically the highest scoring property patterns in the sequence logos are depicted in the following order: (1) hydrophobic, (2) aliphatic, (3) polar, (4) aromatic, (5) small, (6) positive, (7) proline, (8) negative.	VAL	GGEN
1471-2105-10-113-7-2.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-113-7-2.jpg	MOLECULAR	Sequence logos for the most representative property patterns . A sequence logo is provided for the highest scoring pattern of every property (Table 3). Different colors are used to discriminate between the amino acids that share or do not share the respective property. Specifically the highest scoring property patterns in the sequence logos are depicted in the following order: (1) hydrophobic, (2) aliphatic, (3) polar, (4) aromatic, (5) small, (6) positive, (7) proline, (8) negative.	TRAIN	GGEN
1471-2105-10-113-7-3.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-113-7-3.jpg	MOLECULAR	Sequence logos for the most representative property patterns . A sequence logo is provided for the highest scoring pattern of every property (Table 3). Different colors are used to discriminate between the amino acids that share or do not share the respective property. Specifically the highest scoring property patterns in the sequence logos are depicted in the following order: (1) hydrophobic, (2) aliphatic, (3) polar, (4) aromatic, (5) small, (6) positive, (7) proline, (8) negative.	TRAIN	GGEN
1471-2105-10-113-7-4.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-113-7-4.jpg	MOLECULAR	Sequence logos for the most representative property patterns . A sequence logo is provided for the highest scoring pattern of every property (Table 3). Different colors are used to discriminate between the amino acids that share or do not share the respective property. Specifically the highest scoring property patterns in the sequence logos are depicted in the following order: (1) hydrophobic, (2) aliphatic, (3) polar, (4) aromatic, (5) small, (6) positive, (7) proline, (8) negative.	TRAIN	GGEN
1471-2105-10-113-7-5.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-113-7-5.jpg	MOLECULAR	Sequence logos for the most representative property patterns . A sequence logo is provided for the highest scoring pattern of every property (Table 3). Different colors are used to discriminate between the amino acids that share or do not share the respective property. Specifically the highest scoring property patterns in the sequence logos are depicted in the following order: (1) hydrophobic, (2) aliphatic, (3) polar, (4) aromatic, (5) small, (6) positive, (7) proline, (8) negative.	TRAIN	GGEN
1471-2105-10-113-7-6.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-113-7-6.jpg	MOLECULAR	Sequence logos for the most representative property patterns . A sequence logo is provided for the highest scoring pattern of every property (Table 3). Different colors are used to discriminate between the amino acids that share or do not share the respective property. Specifically the highest scoring property patterns in the sequence logos are depicted in the following order: (1) hydrophobic, (2) aliphatic, (3) polar, (4) aromatic, (5) small, (6) positive, (7) proline, (8) negative.	TRAIN	GGEN
1471-2105-10-113-7-7.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-113-7-7.jpg	MOLECULAR	Sequence logos for the most representative property patterns . A sequence logo is provided for the highest scoring pattern of every property (Table 3). Different colors are used to discriminate between the amino acids that share or do not share the respective property. Specifically the highest scoring property patterns in the sequence logos are depicted in the following order: (1) hydrophobic, (2) aliphatic, (3) polar, (4) aromatic, (5) small, (6) positive, (7) proline, (8) negative.	VAL	GGEN
1471-2105-10-113-7-8.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-113-7-8.jpg	MOLECULAR	Sequence logos for the most representative property patterns . A sequence logo is provided for the highest scoring pattern of every property (Table 3). Different colors are used to discriminate between the amino acids that share or do not share the respective property. Specifically the highest scoring property patterns in the sequence logos are depicted in the following order: (1) hydrophobic, (2) aliphatic, (3) polar, (4) aromatic, (5) small, (6) positive, (7) proline, (8) negative.	TRAIN	GGEN
1471-2105-10-157-2-1.jpg	D3DR	TRAIN	clef16	2016/train/D3DR/1471-2105-10-157-2-1.jpg	MOLECULAR	Our inner distance (ID) signature is compared, for instance, to Euclidean distance (ED) signature from  [ 7 ]. The first row shows the input four artificial proteins with the same main chain orientation but with different molecular shapes. The second row shows the ID and ED signatures. In each plot, the vertical axis represents distance distribution. Note that ID is not sensitive to shape deformation, so four signatures are almost consistent; in contrast, ED is strongly sensitive to deformation.	TRAIN	D3DR
1471-2105-10-157-2-3.jpg	D3DR	TRAIN	clef16	2016/train/D3DR/1471-2105-10-157-2-3.jpg	MOLECULAR	Our inner distance (ID) signature is compared, for instance, to Euclidean distance (ED) signature from  [ 7 ]. The first row shows the input four artificial proteins with the same main chain orientation but with different molecular shapes. The second row shows the ID and ED signatures. In each plot, the vertical axis represents distance distribution. Note that ID is not sensitive to shape deformation, so four signatures are almost consistent; in contrast, ED is strongly sensitive to deformation.	VAL	D3DR
1471-2105-10-157-2-4.jpg	D3DR	TRAIN	clef16	2016/train/D3DR/1471-2105-10-157-2-4.jpg	MOLECULAR	Our inner distance (ID) signature is compared, for instance, to Euclidean distance (ED) signature from  [ 7 ]. The first row shows the input four artificial proteins with the same main chain orientation but with different molecular shapes. The second row shows the ID and ED signatures. In each plot, the vertical axis represents distance distribution. Note that ID is not sensitive to shape deformation, so four signatures are almost consistent; in contrast, ED is strongly sensitive to deformation.	TRAIN	D3DR
1471-2105-10-157-7-1.jpg	D3DR	TRAIN	clef16	2016/train/D3DR/1471-2105-10-157-7-1.jpg	MOLECULAR	The ID signature compared, for instance, to EDsignature . The first row shows the input two conformations  1j5nA  (left) and  1lwmA  (right) of the same protein. The second row shows the ID and ED signatures. Note that ID is not sensitive to shape deformation, so two signatures are very close; in contrast, ED is strongly sensitive to deformation.,	TRAIN	D3DR
1471-2105-10-157-7-2.jpg	D3DR	TRAIN	clef16	2016/train/D3DR/1471-2105-10-157-7-2.jpg	MOLECULAR	The ID signature compared, for instance, to EDsignature . The first row shows the input two conformations  1j5nA  (left) and  1lwmA  (right) of the same protein. The second row shows the ID and ED signatures. Note that ID is not sensitive to shape deformation, so two signatures are very close; in contrast, ED is strongly sensitive to deformation.,	TRAIN	D3DR
1471-2105-10-254-8-1.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-254-8-1.jpg	MOLECULAR	"Example ruleform for querying Locations by Relationship . Panel A: schematic of two locations from the 18th draft of the human genome declared in the system to have some overlap, with Genomic Location 1 overlapping the 5' end of Genomic Location 2. This relationship can be specified in terms of relationships between corresponding pairs of Attributes of those Locations. Panel B: We make the types of relationships we wish to query explicit, and can now allow us to perform queries based on Locations. For example,"" we define here a set of 5 rules that specify a relationship of """"Location 1 overlaps the 5'-end of Location 2"""" that holds between Locations in the 18th draft of the human genome (specified by the """"Context"""" and """"Target Context"""" columns). Other ruleforms (not shown) contain meta-rules that ensure the appropriate rules are chosen for a given scenario. In this case"","" the rules for determining a 5' overlap depend on what nucleic acid strand (forward or reverse) a given genomic region lies; here we show the rules that apply for the forward strand only. These rules specify what relationships must hold between attributes of our query Location (""""Location 1 Attribute"""" consideration) and those of any other Location (""""Location 2 Attribute"""" consideration) whose 5' region is overlapped by our query Location. For instance"", the first rule states that both Locations must be on the same sequence (i.e., chromosome), while the second states that they must be on the same strand. The remaining rules constrain relationships between the start and stop positions of the Locations such that the desired relationship holds. Any kind of relationship that can be expressed in terms of relationships between Location Attributes can be represented in this way."	TRAIN	GGEN
1471-2105-10-298-1-1.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-298-1-1.jpg	MOLECULAR	Wired phylogenetic trees of V_set and C2_set domains (definitions from Pfam database  [ 21 ] ), respectively zoomed on nodes  41  and  43  (yellow areas) . All protein sequences are from the Ensembl database [ 22 ]. The multiple alignment was built and annotated using the MACSIMS program [ 23 ] and the phylogeny was produced and visualized using the Figenix platform [ 4 ].  [Number]  represents the identifier of the closest node.  Number1_Number2_Number3  represents bootstrap values for the closest internal node (from three construction algorithms [ 4 ]). Red circles on nodes represent duplication events. Purple circles represent the detected homolog domains shuffling events. Labeled trees for V_set and C2_set domains are provided [see Additional file  2 ], [see Additional file  3 ].,	TRAIN	GGEN
1471-2105-10-298-1-2.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-298-1-2.jpg	MOLECULAR	Wired phylogenetic trees of V_set and C2_set domains (definitions from Pfam database  [ 21 ] ), respectively zoomed on nodes  41  and  43  (yellow areas) . All protein sequences are from the Ensembl database [ 22 ]. The multiple alignment was built and annotated using the MACSIMS program [ 23 ] and the phylogeny was produced and visualized using the Figenix platform [ 4 ].  [Number]  represents the identifier of the closest node.  Number1_Number2_Number3  represents bootstrap values for the closest internal node (from three construction algorithms [ 4 ]). Red circles on nodes represent duplication events. Purple circles represent the detected homolog domains shuffling events. Labeled trees for V_set and C2_set domains are provided [see Additional file  2 ], [see Additional file  3 ].,	TRAIN	GGEN
1471-2105-10-298-1-4.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-298-1-4.jpg	MOLECULAR	Wired phylogenetic trees of V_set and C2_set domains (definitions from Pfam database  [ 21 ] ), respectively zoomed on nodes  41  and  43  (yellow areas) . All protein sequences are from the Ensembl database [ 22 ]. The multiple alignment was built and annotated using the MACSIMS program [ 23 ] and the phylogeny was produced and visualized using the Figenix platform [ 4 ].  [Number]  represents the identifier of the closest node.  Number1_Number2_Number3  represents bootstrap values for the closest internal node (from three construction algorithms [ 4 ]). Red circles on nodes represent duplication events. Purple circles represent the detected homolog domains shuffling events. Labeled trees for V_set and C2_set domains are provided [see Additional file  2 ], [see Additional file  3 ].,	TRAIN	GGEN
1471-2105-10-298-1-5.jpg	GGEN	TRAIN	clef16	2016/train/GGEN/1471-2105-10-298-1-5.jpg	MOLECULAR	Wired phylogenetic trees of V_set and C2_set domains (definitions from Pfam database  [ 21 ] ), respectively zoomed on nodes  41  and  43  (yellow areas) . All protein sequences are from the Ensembl database [ 22 ]. The multiple alignment was built and annotated using the MACSIMS program [ 23 ] and the phylogeny was produced and visualized using the Figenix platform [ 4 ].  [Number]  represents the identifier of the closest node.  Number1_Number2_Number3  represents bootstrap values for the closest internal node (from three construction algorithms [ 4 ]). Red circles on nodes represent duplication events. Purple circles represent the detected homolog domains shuffling events. Labeled trees for V_set and C2_set domains are provided [see Additional file  2 ], [see Additional file  3 ].,	TRAIN	GGEN
1471-2105-10-351-2-1.jpg	D3DR	TRAIN	clef16	2016/train/D3DR/1471-2105-10-351-2-1.jpg	MOLECULAR	Examples of linear motifs with functional residues protruding outwards from the structural domain surface . a) A very exposed instance (in white) of LIG_RGD in a loop of SCOP domain d1 mfn_2; b) An instance (in violet) of LIG_RGD in a region outside a domain (SCOP d1ssua_); c) An instance (in pink) of MOD_SUMO in an exposed loop of the d1kpsd_ SCOP domain; d) The MOD_CMANNOS C-Mannosylation site (in magenta) in the SCOP domain d1k2aa_; e) The two MOD_N-GLC_1 N-glycosylation sites (in yellow) in the SCOP domain d1qm3a_; f) The N-glycosylation site (in red) in the SCOP domain d1fl7b_; g), h) The N-glycosylation site (in green) in the SCOP domain d1o7ae2 and (in red) in the SCOP domain d1n26a1.	TRAIN	D3DR
